OBJECTID,COMPKEY,COMPTYPE,UNITID,UNITTYPE,UNITTYPE_DESC,ASSET_NAME,ASSET_ID,SUBAREA,MATERIAL,NAT_TOP_WATER_LEVEL,WATERBODY_TYPE,EASTING,NORTHING,SUB_CATCHMENT_NBR,DATE_OF_HANDOVER,MANAGEMENT_AGREEMENT,RAMSAR_CLASS,CONSERVATION_STATUS,DATE_OF_CONSTRUCTION,ASSET_OWNER,EPMS_SEC_NO,ASCONST_PLAN_NO,METHOD_OF_CAPTURE,SOURCE,DATE_CAPTURED,DATE_LAST_UPDATED,SERVICE_STATUS,SERVICE_STATUS_CHG_DATE,SERVICE_STATUS_PLAN_NO,COMMENTS
1119805,209291,10056645,DST132D,SEDTRP,SEDIMENT TRAP,WATERVALE STAGE 1 SEDIMENT POND NO.5,4139,4110,EARTH,89.2,CONST,302569.912,5822622.561,4139,,Y,,,2000/05/07 00:00:00+00,MW,4139/03,4139/03/001,AMG COORDINATES,AS CONSTRUCTED,2003/10/22 00:00:00+00,2021/06/24 13:13:07+00,IN,,,
1119806,209022,10154273,DST132I,SEDTRP,SEDIMENT TRAP,WATERVALE STAGE 1 SEDIMENT POND NO.7,4139,4110,EARTH,89.2,CONST,302590.338,5822561.291,4139,,Y,,,2000/05/07 00:00:00+00,MW,4139/03,4139/03/001,AMG COORDINATES,AS CONSTRUCTED,2003/10/22 00:00:00+00,2021/06/24 13:13:07+00,IN,,,
1119807,208999,10154989,DST444,SEDTRP,SEDIMENT TRAP,FURLONG DR DRAIN WETLAND NO.2 SEDIMENT POND,6002,4600,EARTH,166.000,CONST,335110.000,5839121.000,6002,,,,,2009/12/07 00:00:00+00,MW,6002/03,6002/03/001,DIGITAL DATA,AS CONSTRUCTED,2010/01/21 00:00:00+00,2021/06/24 13:13:08+00,IN,,,
1119808,209049,10157015,DST459A,SEDTRP,SEDIMENT TRAP,ALAMANDA SOUTHERN WETLANDS SEDIMENT POND,8075,8000,,6.690,CONST,301235.070,5801411.281,8075,,Y,,,2009/10/07 00:00:00+00,MW,8075/04,8075/04/001,DIGITAL DATA,AS CONSTRUCTED,2010/04/21 00:00:00+00,2021/06/24 13:13:12+00,IN,,,
1119809,210937,10131892,DWL353,WETLND,WETLAND,CHILDS ROAD WETLAND,4440,4420,,,CONST,324141.503,5830294.271,4440,,,,,2005/11/01 00:00:00+00,MW,4440/18,4440/18/001,GRAPHICS,AS CONSTRUCTED,2007/12/11 00:00:00+00,2021/06/24 13:13:19+00,IN,,,
1119810,209504,10141019,DST389G,SEDTRP,SEDIMENT TRAP,BOTANICA SPRINGS WETLANDS SEDIMENT POND,8046,8000,,119.500,CONST,283982.298,5825111.137,8046,,Y,,,2007/10/07 00:00:00+00,MW,8046/01,8046/01/001,DIGITAL DATA,AS CONSTRUCTED,2009/02/10 00:00:00+00,2021/06/24 13:13:21+00,IN,,,
1119811,209500,10141018,DST389F,SEDTRP,SEDIMENT TRAP,BOTANICA SPRINGS WETLANDS SEDIMENT POND,8046,8000,,119.500,CONST,283938.793,5825095.5,8046,,Y,,,2007/10/07 00:00:00+00,MW,8046/01,8046/01/001,DIGITAL DATA,AS CONSTRUCTED,2009/02/10 00:00:00+00,2021/06/24 13:13:22+00,IN,,,
1119812,209153,10146325,DST427,SEDTRP,SEDIMENT TRAP,CAROLINE SPRINGS SEDIMENT POND NO.9,4141,4110,,80.750,CONST,300349.206,5821912.017,4141,,,,,2008/11/07 00:00:00+00,MW,4141/39,4141/39/001,DIGITAL DATA,AS CONSTRUCTED,2009/08/24 00:00:00+00,2021/06/24 13:13:23+00,IN,,,NTWL IS DESIGN ONLY
1119813,203150,10152725,DBS429,BIORET,BIO-RETENTION SYSTEM,STONY HILL CREEK BIORETENTION PIT,4141,4110,,,CONST,300514.16,5822351.698,4141,,Y,,,2009/06/01 00:00:00+00,MW,4141/36,4141/36/001,COORDINATES,AS CONSTRUCTED,2009/09/11 00:00:00+00,2021/06/24 13:13:24+00,IN,,,
1119814,203137,10154015,DBS115,BIORET,BIO-RETENTION SYSTEM,HIDDEN GROVE R/B BIORETENTION SWALE,1106,1100,EARTH,,CONST,338271.325,5791797.426,1114,,Y,,,2004/06/03 00:00:00+00,MW,1106/01,1106/01/001,DIGITAL DATA,AS CONSTRUCTED,2006/05/18 00:00:00+00,2021/06/24 13:13:25+00,IN,,,2x100mm PERFORATED PVC PIPES CLASS 1000. SITE-DRB197-10088106
1119815,211389,10143206,DWL403,WETLND,WETLAND,WOODLAND GV ESTATE WETLAND F,4493,4420,,194.700,CONST,318121.537,5837995.257,4493,,,,,2006/06/01 00:00:00+00,MW,4493/03,4493/03/001,DIGITAL DATA,AS CONSTRUCTED,2009/05/11 00:00:00+00,2021/06/24 13:13:25+00,IN,,,
1119816,208986,10218211,DST494B,SEDTRP,SEDIMENT TRAP,THE PALISADES WETLANDS SEDIMENT POND,4532,4510,,161.90,CONST,329608.06,5834717.02,4532,,Y,,,2010/06/07 00:00:00+00,MW,4532/29,4532/29/001,DIGITAL DATA,AS CONSTRUCTED,2011/03/08 00:00:00+00,2021/06/24 13:13:26+00,IN,,,
1119817,209416,10054554,DST046A,SEDTRP,SEDIMENT TRAP,HAMPTON PARK EAST SEDIMENT POND,0605,0600,EARTH,21.75,CONST,349102.453,5788769.114,0605,,,,,1997/05/07 00:00:00+00,MW,0605/52,0605/52/001,DIGITAL DATA,AS CONSTRUCTED,2006/05/02 00:00:00+00,2021/06/24 13:12:37+00,IN,,,
1119818,209489,10061119,DST046F,SEDTRP,SEDIMENT TRAP,HAMPTON PARK EAST SEDIMENT POND NO.4,0605,0600,EARTH,22.5,CONST,349203.292,5788649.679,0605,,,,,1997/05/07 00:00:00+00,MW,0605/52,0605/52/001,DIGITAL DATA,AS CONSTRUCTED,2006/05/02 00:00:00+00,2021/06/24 13:12:38+00,IN,,,
1119819,209207,10082355,DST073C,SEDTRP,SEDIMENT TRAP,ST MUIRS ESTATE SEDIMENT POND,5418,5400,EARTH,37.9,CONST,339920.581,5820053.562,5418,,,,,1998/04/07 00:00:00+00,MW,5418/01,5418/01/001,DIGITISED,AS CONSTRUCTED,2005/07/11 00:00:00+00,2021/06/24 13:12:40+00,IN,,,
1119820,209265,10057145,DST133E,SEDTRP,SEDIMENT TRAP,TAYLORS CREEK RESERVE SEDIMENT POND,4250,4220,EARTH,108.75,CONST,303902.248,5826662.644,4250,,,,,2000/01/07 00:00:00+00,MW,4250/09,4250/09/001,DIGITISED,AS CONSTRUCTED,2003/11/18 00:00:00+00,2021/06/24 13:12:45+00,IN,,,
1119821,209261,10057155,DST133K,SEDTRP,SEDIMENT TRAP,TAYLORS CREEK RESERVE SEDIMENT POND,4250,4220,EARTH,103,CONST,303554.38,5826109.403,4250,,,,,2000/01/07 00:00:00+00,MW,4250/09,4250/09/001,DIGITISED,AS CONSTRUCTED,2003/11/18 00:00:00+00,2021/06/24 13:12:47+00,IN,,,
1119822,209510,10058687,DST167,SEDTRP,SEDIMENT TRAP,REYNOLDS RD DRAIN SEDIMENT POND,5415,5400,EARTH,,CONST,340038.59,5818640.92,5415,,,,,2001/03/07 00:00:00+00,MW,5415/03,5415/03/001,DIGITAL DATA,AS CONSTRUCTED,2005/07/11 00:00:00+00,2021/06/24 13:12:48+00,IN,,,
1119823,209335,10081689,DST251A,SEDTRP,SEDIMENT TRAP,WANNARKLADDIN SEDIMENT POND,0103,0100,EARTH,-0.99,CONST,336628.288,5786295.962,0103,,,,,2004/04/07 00:00:00+00,MW,0103/14,0103/14/001,DIGITISED,AS CONSTRUCTED,2005/10/10 00:00:00+00,2021/06/24 13:12:50+00,IN,,,
1119824,209222,10081719,DST252,SEDTRP,SEDIMENT TRAP,LOWER BUNGALOOK CREEK SEDIMENT POND,0406,0400,CONC,96.26,CONST,348156.122,5812202.136,0406,,,,,2005/02/07 00:00:00+00,MW,0406/04,0406/04/001,DIGITAL DATA,AS CONSTRUCTED,2005/10/12 00:00:00+00,2021/06/24 13:12:52+00,IN,,,
1119825,206885,10060460,DUL080,LAKE,LAKE,COOPERS ROAD DRAIN LAKE 2,4479,4420,EARTH,176.4,CONST,317303.967,5833482.507,4479,,Y,,,1998/03/12 00:00:00+00,MW,4479/10,4479/10/001,DIGITISED,AS CONSTRUCTED,2004/03/01 00:00:00+00,2021/06/24 13:12:53+00,IN,,,
1119826,211003,10082066,DWL256C,WETLND,WETLAND,DURHAM ROAD RB WETLAND,5564,5550,EARTH,106.30,CONST,352317.585,5814991.793,5564,,,,,2005/07/05 00:00:00+00,MW,5564/12,5564/12/001,DIGITAL DATA,AS CONSTRUCTED,2005/10/25 00:00:00+00,2021/06/24 13:12:55+00,IN,,,
1119827,209125,10082751,DST257B,SEDTRP,SEDIMENT TRAP,SKELETON CREEK D.S. SEDIMENT TRAP,4079,4070,EARTH,27.500,CONST,297655.684,5808830.134,4079,,Y,,,2004/01/07 00:00:00+00,MW,4079/01,4079/01/001,DIGITISED,AS CONSTRUCTED,2005/11/30 00:00:00+00,2021/06/24 13:12:56+00,IN,,,
1119828,209476,10085548,DST266,SEDTRP,SEDIMENT TRAP,BRYN MAWR WETLANDS SEDIMENT POND,1316,1300,,46.600,CONST,356159.861,5788007.144,1316,,Y,,,2005/10/07 00:00:00+00,MW,1316/02,1316/02/001,DIGITAL DATA,AS CONSTRUCTED,2006/03/16 00:00:00+00,2021/06/24 13:12:56+00,IN,,,
1119829,209094,10089860,DST313,SEDTRP,SEDIMENT TRAP,GRAND BOULEVARD DRAIN SEDIMENT POND,4494,4400,EARTH,200.00,CONST,317508.631,5838126.355,4494,,,,,2004/12/07 00:00:00+00,MW,4494/01,4494/01/001,DIGITAL DATA,AS CONSTRUCTED,2006/08/03 00:00:00+00,2021/06/24 13:12:59+00,IN,,,
1119830,209159,10090367,DST326C,SEDTRP,SEDIMENT TRAP,SHELTONS DRAIN SEDIMENT POND,1106,1100,EARTH,8.3,CONST,338402.341,5792221.858,1114,,,,,2006/07/07 00:00:00+00,MW,1106/03,1106/03/001,DIGITAL DATA,AS CONSTRUCTED,2006/09/13 00:00:00+00,2021/06/24 13:13:00+00,IN,,,
1119831,209095,10089883,DST074,SEDTRP,SEDIMENT TRAP,LILLYDALE LAKE RESERVE SEDIMENT TRAP,5610,5610,EARTH,,CONST,355467.068,5818544.887,5610,,,,,1991/04/07 00:00:00+00,MW,5610/03,5610/03/001,DIGITISED,AS CONSTRUCTED,2004/02/27 00:00:00+00,2021/06/24 13:13:01+00,IN,,,
1119832,209008,10164095,DST463D,SEDTRP,SEDIMENT TRAP,NORTHPOINT WETLANDS SEDIMENT POND,4440,4420,,124.700,CONST,324191.723,5831616.043,4440,,Y,,,2009/01/07 00:00:00+00,MW,4440/23,4440/23/001,DIGITAL DATA,AS CONSTRUCTED,2010/08/13 00:00:00+00,2021/06/24 13:13:03+00,IN,,,NTWL IS DESIGN
1119833,209070,10164274,DST479A,SEDTRP,SEDIMENT TRAP,CAVERSHAM WATERS WETLAND SEDIMENT POND,1502,1500,,24.500,CONST,363078.771,5784676.564,1502,,Y,,,2010/01/07 00:00:00+00,MW,1502/12,1502/12/001,DIGITAL DATA,AS CONSTRUCTED,2010/08/18 00:00:00+00,2021/06/24 13:13:04+00,IN,,,NTWL IS DESIGN
1119834,208991,10218281,DST495A,SEDTRP,SEDIMENT TRAP,KENNEDY CREEK SEDIMENT POND,1604,1600,,42.03,CONST,367616.84,5786184.52,1604,,,,,2011/01/07 00:00:00+00,MW,1604/34,1604/34/001,DIGITAL DATA,AS CONSTRUCTED,2011/03/17 00:00:00+00,2021/06/24 13:13:27+00,IN,,,
1119835,208975,10226268,DST506A,SEDTRP,SEDIMENT TRAP,ASHFIELD ESTATE WETLAND SEDIMENT POND,6814,6800,,225.30,CONST,297070.00,5836586.80,6814,,,,,2011/04/07 00:00:00+00,MW,6814/02,6814/02/001,DIGITAL DATA,AS CONSTRUCTED,2011/08/04 00:00:00+00,2021/06/24 13:13:27+00,IN,,,
1119836,209069,10243704,DST522D,SEDTRP,SEDIMENT TRAP,SALTWATER COAST WETLAND NO.1 SEDIMENT POND,4046,8000,,,CONST,304412.52,5801309.91,4046,,,,,2010/10/07 00:00:00+00,MW,4046/01,4046/01/001,DIGITAL DATA,AS CONSTRUCTED,2011/12/22 08:14:44+00,2021/06/24 13:13:28+00,WIP,,,
1119837,208636,10267550,DUL567B,POND,WATERWAY POND,GUM SCRUB CREEK (LOWER) GROWLING GRASS FROG POND 1,1402,1400,,26.06,CONST,360934.01,5784912.15,1402,2016/02/27 00:00:00+00,Y,,,2013/07/01 00:00:00+00,MW,1402/05,1402/05/001,DIGITAL DATA,AS CONSTRUCTED,2013/08/26 10:57:52+00,2021/06/24 13:13:31+00,IN,2021/05/05 00:00:00+00,,GROWLING GRASS FROG POND
1119838,208640,10267556,DUL567F,POND,WATERWAY POND,GUM SCRUB CREEK (LOWER) GROWLING GRASS FROG POND 2,1402,1400,,28.05,CONST,361143.44,5785234.31,1402,2016/02/27 00:00:00+00,Y,,,2013/07/01 00:00:00+00,MW,1402/05,1402/05/001,DIGITAL DATA,AS CONSTRUCTED,2013/08/26 10:58:00+00,2021/06/24 13:13:31+00,IN,2021/05/05 00:00:00+00,,GROWLING GRASS FROG POND
1119839,209043,10286130,DST591C,SEDTRP,SEDIMENT TRAP,MITCHELLS RUN SEDIMENT POND,6001,4600,ROCKS,161,CONST,333356.664,5837127.486,6001,2015/05/06 00:00:00+00,,,,2014/01/30 00:00:00+00,MW,6001/23,6001/23/001,DIGITAL DATA,AS CONSTRUCTED,2014/07/10 00:00:00+00,2021/06/24 13:13:34+00,IN,,,
1119840,209115,10307099,DST600C,SEDTRP,SEDIMENT TRAP,GERA ESTATE TI-TREE CK SEDIMENT POND,0619,0600,ROCKS,21.20,CONST,353962.78,5785021.154,0619,2015/04/02 00:00:00+00,Y,,,2014/01/31 00:00:00+00,MW,0619/51,0619/51/001,DIGITAL DATA,AS CONSTRUCTED,2014/09/24 00:00:00+00,2021/06/24 13:13:35+00,IN,,,
1119841,209116,10307100,DST600D,SEDTRP,SEDIMENT TRAP,GERA ESTATE TI-TREE CK SEDIMENT POND,0619,0600,ROCKS,21.20,CONST,353956.943,5784909.628,0619,2015/04/02 00:00:00+00,Y,,,2014/01/31 00:00:00+00,MW,0619/51,0619/51/001,DIGITAL DATA,AS CONSTRUCTED,2014/09/24 00:00:00+00,2021/06/24 13:13:35+00,IN,,,
1119842,208978,10307435,DST603B,SEDTRP,SEDIMENT TRAP,ARBOURLEA WEST WETLAND SEDIMENT POND,0619,0600,,28.7,CONST,352740.268,5783138.019,0619,2017/03/29 00:00:00+00,,,,2014/06/27 00:00:00+00,MW,0619/78,0619/78/001,DIGITAL DATA,AS CONSTRUCTED,2014/10/06 00:00:00+00,2021/06/24 13:13:35+00,IN,,,
1119843,293395,0,DST613B,SEDTRP,SEDIMENT TRAP,MALCOLM CREEK BRIDGEHAVEN DR SEDIMENT POND,4490,4420,,,CONST,315867.32,5839664.83,4490,,,,,2012/12/01 00:00:00+00,PVT,4490/06,4490/06/001,DIGITAL DATA,AS CONSTRUCTED,2015/08/05 15:47:38+00,2021/06/24 13:13:36+00,WIP,,,
1119844,297903,0,DBS-WQ072-RG1,BIORET,BIO-RETENTION SYSTEM,TARAGO TREATMENT PLANT RAINGARDEN,QD72,2600,,,CONST,403187,5784874,2680,,,,,2009/01/01 00:00:00+00,MW,WQ72/00,WQ572/C/650,DIGITAL DATA,AS CONSTRUCTED,2019/01/17 15:44:10+00,2021/06/24 13:13:40+00,IN,,,
1119845,1024856,0,DWL617A,WETLND,WETLAND,HARPLEY WETLANDS (CELL EXTENSION),7720,7700,,20.46,CONST,290797,5802017,7720,,,,,2019/07/01 00:00:00+00,PVT,7720/08,7720/08/002,DIGITAL DATA,AS CONSTRUCTED,2020/07/30 11:55:05+00,2021/06/24 13:13:41+00,WIP,,,WETLAND CELL EXTENDED IN 2019
1119846,210950,10060441,DWL064B,WETLND,WETLAND,LAVERTON (MOUNT ST JOSEPH) WETLAND,4080,4080,EARTH,,CONST,307214.916,5806884.905,4080,,,,,,MW,,,ORTHOPHOTO,AS CONSTRUCTED,2004/03/30 00:00:00+00,2021/06/24 13:12:29+00,IN,,,
1119847,211092,10229149,DWL517A,WETLND,WETLAND,CAROLINE SPRINGS WETLAND NO.11,4148,4110,,82.80,CONST,301416.40,5821836.43,4141,,Y,,,2011/10/01 00:00:00+00,MW,4148/09,4148/09/001,DIGITAL DATA,AS CONSTRUCTED,2011/11/08 10:37:47+00,2021/06/24 13:12:32+00,IN,,,
1119848,211115,10253260,DWL541,WETLND,WETLAND,SALTWATER COAST WETLAND NO.6,4046,8000,,1.50,CONST,305016.876,5801022.261,4046,,,,,2012/08/01 00:00:00+00,MW,4046/06,4046/06/001,DIGITAL DATA,AS CONSTRUCTED,2012/08/29 15:18:23+00,2021/06/24 13:12:35+00,WIP,,,
1119849,210896,10054118,DWL042,WETLND,WETLAND,EUMEMMERRING CREEK WETLAND CELL 2,0513,0500,EARTH,36.6,CONST,348071,5793467,0513,,,,,2001/01/01 00:00:00+00,MW,0513/02,SVY160187,DIGITAL DATA,AS CONSTRUCTED,2017/06/20 12:02:10+00,2021/06/24 13:12:35+00,IN,,,
1119850,209418,10054556,DST046C,SEDTRP,SEDIMENT TRAP,HAMPTON PARK EAST SEDIMENT POND NO.1,0605,0600,EARTH,21.5,CONST,349079.75,5788719.905,0605,,,,,1997/05/07 00:00:00+00,MW,0605/52,0605/52/001,DIGITAL DATA,AS CONSTRUCTED,2006/05/02 00:00:00+00,2021/06/24 13:12:37+00,IN,,,
1119851,206738,10223889,DUL499A,LAKE,LAKE,BRUSHY CREEK (UPPER) POND,5560,5550,,72.56,CONST,350060.14,5818337.88,5550,,,,,2010/06/01 00:00:00+00,MW,5560/29,5560/29/001,DIGITAL DATA,DESIGN,2011/05/26 00:00:00+00,2020/06/15 14:06:11+00,IN,,,
1119852,206739,10223890,DUL499B,LAKE,LAKE,BRUSHY CREEK (UPPER) POND,5560,5550,,72.80,CONST,350118.66,5818270.99,5550,,,,,2010/06/01 00:00:00+00,MW,5560/29,5560/29/001,DIGITAL DATA,DESIGN,2011/05/26 00:00:00+00,2020/06/15 14:06:07+00,IN,,,
1119853,206740,10223891,DUL499C,LAKE,LAKE,BRUSHY CREEK (UPPER) POND,5560,5550,,73.10,CONST,350200.06,5818196.28,5550,,,,,2010/06/01 00:00:00+00,MW,5560/29,5560/29/001,DIGITAL DATA,DESIGN,2011/05/26 00:00:00+00,2020/06/15 14:06:04+00,IN,,,
1119854,209061,10165163,DST476C,SEDTRP,SEDIMENT TRAP,EYNESBURY GOLF COURSE SEDIMENT POND,8037,8000,,82.57,CONST,285133.32,5814704.43,8037,,Y,,,2009/12/07 00:00:00+00,MW,8037/04,8037/04/001,DIGITAL DATA,AS CONSTRUCTED,2010/09/07 00:00:00+00,2021/06/24 13:13:05+00,IN,,,
1119855,211125,10158454,DWL396F,WETLND,WETLAND,DANDENONG CREEK EASTLINK WETLAND 4,0208,0200,,8.550,CONST,341129.416,5791640.282,0208,,,,,2009/09/01 00:00:00+00,MW,0208/12,0208/12/001,DIGITAL DATA,AS CONSTRUCTED,2010/05/07 00:00:00+00,2021/06/24 13:13:14+00,IN,,,
1119856,209501,10140837,DST387A,SEDTRP,SEDIMENT TRAP,REFLECTIONS WETLANDS SEDIMENT TRAP,4072,4070,,35,CONST,296141.843,5808820.293,4072,2014/06/27 00:00:00+00,,,,2008/11/07 00:00:00+00,MW,4072/14,4072/14/001,DIGITAL DATA,AS CONSTRUCTED,2009/02/02 00:00:00+00,2021/06/24 13:13:20+00,IN,,,
1119857,209496,10141014,DST389B,SEDTRP,SEDIMENT TRAP,BOTANICA SPRINGS WETLANDS SEDIMENT POND,8046,8000,,117.000,CONST,283944.763,5824727.605,8046,,Y,,,2007/10/07 00:00:00+00,MW,8046/01,8046/01/001,DIGITAL DATA,AS CONSTRUCTED,2009/02/10 00:00:00+00,2021/06/24 13:13:21+00,IN,,,
1119858,209498,10141016,DST389D,SEDTRP,SEDIMENT TRAP,BOTANICA SPRINGS WETLANDS SEDIMENT POND,8046,8000,,117.000,CONST,283914.36,5824841.491,8046,,Y,,,2007/10/07 00:00:00+00,MW,8046/01,8046/01/001,DIGITAL DATA,AS CONSTRUCTED,2009/02/10 00:00:00+00,2021/06/24 13:13:21+00,IN,,,
1119859,209506,10141021,DST389I,SEDTRP,SEDIMENT TRAP,BOTANICA SPRINGS WETLANDS SEDIMENT POND,8046,8000,,119.500,CONST,283997.47,5825221.714,8046,,Y,,,2007/10/07 00:00:00+00,MW,8046/01,8046/01/001,DIGITAL DATA,AS CONSTRUCTED,2009/02/10 00:00:00+00,2021/06/24 13:13:22+00,IN,,,
1119860,209505,10141020,DST389H,SEDTRP,SEDIMENT TRAP,BOTANICA SPRINGS WETLANDS SEDIMENT POND,8046,8000,,119.500,CONST,283955.771,5825169.755,8046,,Y,,,2007/10/07 00:00:00+00,MW,8046/01,8046/01/001,DIGITAL DATA,AS CONSTRUCTED,2009/02/10 00:00:00+00,2021/06/24 13:13:23+00,IN,,,
1119861,209495,10141013,DST389A,SEDTRP,SEDIMENT TRAP,BOTANICA SPRINGS WETLANDS SEDIMENT POND,8046,8000,,117.000,CONST,283990.54,5824697.791,8046,,Y,,,2007/10/07 00:00:00+00,MW,8046/01,8046/01/001,DIGITAL DATA,AS CONSTRUCTED,2009/02/10 00:00:00+00,2021/06/24 13:13:24+00,IN,,,
1119862,209109,10084613,DST271B,SEDTRP,SEDIMENT TRAP,WAVERLEY ROAD R/B SEDIMENT POND,4860,4820,,84.900,CONST,336924.308,5805457.042,4860,,,,,2006/06/07 00:00:00+00,MW,4860/38,4860/38/001,DIGITAL DATA,AS CONSTRUCTED,2008/08/15 00:00:00+00,2021/06/24 13:13:25+00,IN,,,
1119863,203126,10218209,DBS494B,BIORET,BIO-RETENTION SYSTEM,THE PALISADES WETLANDS BIORETENTION,4532,4510,,163.53,CONST,329641.22,5834795.60,4532,,Y,,,2010/06/01 00:00:00+00,MW,4532/29,4532/29/001,DIGITAL DATA,AS CONSTRUCTED,2011/03/08 00:00:00+00,2021/06/24 13:13:26+00,IN,,,
1119864,208984,10226704,DST506B,SEDTRP,SEDIMENT TRAP,ASHFIELD ESTATE WETLAND SEDIMENT POND,6814,6800,,225.30,CONST,297152.07,5836678.00,6814,,,,,2011/04/07 00:00:00+00,MW,6814/02,6814/02/001,DIGITAL DATA,AS CONSTRUCTED,2011/08/04 00:00:00+00,2021/06/24 13:13:28+00,IN,,,
1119865,203156,10267545,DBS567A,BIORET,BIO-RETENTION SYSTEM,GUM SCRUB CREEK (LOWER) BIORETENTION NO.1,1402,1400,,,CONST,360962.14,5784974.87,1402,2016/02/27 00:00:00+00,Y,,,2013/07/01 00:00:00+00,MW,1402/05,1402/05/001,DIGITAL DATA,AS CONSTRUCTED,2013/08/26 10:58:05+00,2021/06/24 13:13:31+00,IN,2021/05/05 00:00:00+00,,
1119866,203158,10267547,DBS567C,BIORET,BIO-RETENTION SYSTEM,GUM SCRUB CREEK (LOWER) SPONGE NO.2,1402,1400,,,CONST,361034.94,5785229.98,1402,2016/02/27 00:00:00+00,Y,,,2013/07/01 00:00:00+00,MW,1402/05,1402/05/001,DIGITAL DATA,AS CONSTRUCTED,2013/08/26 10:58:06+00,2021/06/24 13:13:31+00,IN,2021/05/05 00:00:00+00,,
1119867,209119,10267540,DST567A,SEDTRP,SEDIMENT TRAP,GUM SCRUB CREEK (LOWER) SEDIMENT POND,1402,1400,,24.20,CONST,361003.51,5784627.50,1402,2016/02/27 00:00:00+00,Y,,,2013/07/01 00:00:00+00,MW,1402/05,1402/05/001,DIGITAL DATA,AS CONSTRUCTED,2013/08/26 10:58:09+00,2021/06/24 13:13:32+00,IN,2021/05/05 00:00:00+00,,
1119868,208948,10285502,DST585B,SEDTRP,SEDIMENT TRAP,SOMERFIELD ESTATE WETLANDS SEDIMENT POND,1115,1100,,,CONST,339562.0335,5791579.076,1115,2015/08/28 00:00:00+00,,,,2013/10/22 00:00:00+00,MW,1115/06,1115/06/001,DIGITAL DATA,AS CONSTRUCTED,2014/06/02 00:00:00+00,2021/06/24 13:13:33+00,IN,,,
1119869,209114,10307098,DST600B,SEDTRP,SEDIMENT TRAP,GERA ESTATE TI-TREE CK SEDIMENT POND,0619,0600,ROCKS,20.54,CONST,353661.54,5785097.89,0619,2015/04/02 00:00:00+00,Y,,,2014/01/31 00:00:00+00,MW,0619/51,0619/51/S07,DIGITAL DATA,AS CONSTRUCTED,2014/09/24 00:00:00+00,2021/06/24 13:13:35+00,IN,,,SEDIMENT POND MODIFIED AFTER WETLAND SYSTEM CONSTRUCTED
1119870,293435,0,DST563,SEDTRP,SEDIMENT TRAP,FLAX-LILY CREEK WETLAND B SEDIMENT POND,4482,4420,,220.93,CONST,313634.86,5837040.45,4482,,,,,2016/05/01 00:00:00+00,PVT,4482/02,4482/02/018,DIGITAL DATA,AS CONSTRUCTED,2016/09/08 11:28:28+00,2021/06/24 13:13:37+00,WIP,,,
1119871,209488,10061118,DST046E,SEDTRP,SEDIMENT TRAP,HAMPTON PARK EAST SEDIMENT POND NO.3,0605,0600,EARTH,22.1,CONST,349135.789,5788667.187,0605,,,,,1997/05/07 00:00:00+00,MW,0605/52,0605/52/001,DIGITAL DATA,AS CONSTRUCTED,2006/05/02 00:00:00+00,2021/06/24 13:12:38+00,IN,,,
1119872,209431,10054599,DST083,SEDTRP,SEDIMENT TRAP,NINNIS COURT SEDIMENT POND,4369,4310,EARTH,146.6,CONST,315704.684,5832400.15,4369,,Y,,,2001/02/07 00:00:00+00,MW,4369/01,4369/01/001,DIGITISED,AS CONSTRUCTED,2004/03/09 00:00:00+00,2021/06/24 13:12:38+00,IN,,,
1119873,209404,10054581,DST067,SEDTRP,SEDIMENT TRAP,CHELTENHAM ROAD R/B SEDIMENT POND,1114,1100,EARTH,,CONST,337865.233,5793603.491,1114,,,,,1974/04/07 00:00:00+00,MW,1114/01,1114/01/001,DIGITISED,AS CONSTRUCTED,2004/02/27 00:00:00+00,2021/06/24 13:12:39+00,IN,,,
1119874,209326,10082354,DST073B,SEDTRP,SEDIMENT TRAP,ST MUIRS ESTATE SEDIMENT POND,5418,5400,EARTH,38.4,CONST,339949.128,5820075.521,5418,,,,,1998/04/07 00:00:00+00,MW,5418/01,5418/01/001,DIGITISED,AS CONSTRUCTED,2005/07/11 00:00:00+00,2021/06/24 13:12:39+00,IN,,,
1119875,209415,10054596,DST080,SEDTRP,SEDIMENT TRAP,COOPERS RD SEDIMENT POND,4479,4420,EARTH,176.4,CONST,317207.458,5833513.768,4479,,Y,,,1998/03/07 00:00:00+00,MW,4479/10,4479/10/001,DIGITISED,AS CONSTRUCTED,2004/03/01 00:00:00+00,2021/06/24 13:12:40+00,IN,,,
1119876,209463,10060498,DST172B,SEDTRP,SEDIMENT TRAP,FAIRBAIRN RD DRAIN SEDIMENT POND,4112,4110,,10.8,CONST,308539.913,5812115.44,4112,,,,,2002/03/07 00:00:00+00,MW,4112/03,4112/03/001,DIGITAL,AS CONSTRUCTED,2004/03/12 00:00:00+00,2021/06/24 13:12:43+00,IN,,,
1119877,209493,10057146,DST133F,SEDTRP,SEDIMENT TRAP,TAYLORS CREEK RESERVE SEDIMENT POND,4250,4220,EARTH,108.75,CONST,303839.801,5826566.199,4250,,,,,2000/01/07 00:00:00+00,MW,4250/09,4250/09/001,DIGITISED,AS CONSTRUCTED,2003/11/18 00:00:00+00,2021/06/24 13:12:45+00,IN,,,
